time,"I(LIP|XI3|XN_05_)"
1.481800e-09,-1.889416e-06
1.482000e-09,-1.883209e-06
1.482200e-09,-1.876750e-06
1.482400e-09,-1.868620e-06
1.482600e-09,-1.857502e-06
1.482800e-09,-1.842453e-06
1.483000e-09,-1.823097e-06
1.483200e-09,-1.799713e-06
1.483400e-09,-1.773191e-06
1.483600e-09,-1.744862e-06
1.483800e-09,-1.716249e-06
1.484000e-09,-1.688777e-06
1.484200e-09,-1.663525e-06
1.484400e-09,-1.641042e-06
1.484600e-09,-1.621286e-06
1.484800e-09,-1.603673e-06
1.485000e-09,-1.587229e-06
1.485200e-09,-1.570801e-06
1.485400e-09,-1.553285e-06
1.485600e-09,-1.533815e-06
1.485800e-09,-1.511878e-06
1.486000e-09,-1.487346e-06
1.486200e-09,-1.460416e-06
1.486400e-09,-1.431492e-06
1.486600e-09,-1.401026e-06
1.486800e-09,-1.369379e-06
1.487000e-09,-1.336706e-06
1.487200e-09,-1.302919e-06
1.487400e-09,-1.267692e-06
1.487600e-09,-1.230543e-06
1.487800e-09,-1.190928e-06
1.488000e-09,-1.148348e-06
1.488200e-09,-1.102433e-06
1.488400e-09,-1.052985e-06
1.488600e-09,-9.999687e-07
1.488800e-09,-9.434650e-07
1.489000e-09,-8.835931e-07
1.489200e-09,-8.204266e-07
1.489400e-09,-7.539252e-07
1.489600e-09,-6.838993e-07
1.489800e-09,-6.100186e-07
1.490000e-09,-5.318665e-07
1.490200e-09,-4.490334e-07
1.490400e-09,-3.612375e-07
1.490600e-09,-2.684558e-07
1.490800e-09,-1.710501e-07
1.491000e-09,-6.987025e-08
1.491200e-09,3.368010e-08
1.491400e-09,1.376307e-07
1.491600e-09,2.394952e-07
1.491800e-09,3.363909e-07
1.492000e-09,4.252241e-07
1.492200e-09,5.029257e-07
1.492400e-09,5.667157e-07
1.492600e-09,6.143672e-07
1.492800e-09,6.444414e-07
1.493000e-09,6.564671e-07
1.493200e-09,6.510453e-07
1.493400e-09,6.298647e-07
1.493600e-09,5.956221e-07
1.493800e-09,5.518488e-07
1.494000e-09,5.026579e-07
1.494200e-09,4.524357e-07
1.494400e-09,4.055116e-07
1.494600e-09,3.658415e-07
1.494800e-09,3.367385e-07
1.495000e-09,3.206707e-07
1.495200e-09,3.191355e-07
1.495400e-09,3.326026e-07
1.495600e-09,3.605141e-07
1.495800e-09,4.013242e-07
1.496000e-09,4.525717e-07
1.496200e-09,5.109862e-07
1.496400e-09,5.726402e-07
1.496600e-09,6.331642e-07
1.496800e-09,6.880344e-07
1.497000e-09,7.329324e-07
1.497200e-09,7.641567e-07
1.497400e-09,7.790466e-07
1.497600e-09,7.763622e-07
1.497800e-09,7.565560e-07
1.498000e-09,7.218715e-07
1.498200e-09,6.762221e-07
1.498400e-09,6.248353e-07
1.498600e-09,5.736877e-07
1.498800e-09,5.287997e-07
1.499000e-09,4.954870e-07
1.499200e-09,4.776777e-07
1.499400e-09,4.773934e-07
1.499600e-09,4.944680e-07
1.499800e-09,5.265424e-07
1.500000e-09,5.693367e-07
1.500200e-09,6.171671e-07
1.500400e-09,6.636406e-07
1.500600e-09,7.024399e-07
1.500800e-09,7.280997e-07
1.501000e-09,7.366791e-07
1.501200e-09,7.262533e-07
1.501400e-09,6.971686e-07
1.501600e-09,6.520349e-07
1.501800e-09,5.954470e-07
1.502000e-09,5.334604e-07
1.502200e-09,4.728703e-07
1.502400e-09,4.203760e-07
1.502600e-09,3.817298e-07
1.502800e-09,3.609787e-07
1.503000e-09,3.598959e-07
1.503200e-09,3.776800e-07
1.503400e-09,4.109698e-07
1.503600e-09,4.541868e-07
1.503800e-09,5.001785e-07
1.504000e-09,5.410914e-07
1.504200e-09,5.693682e-07
1.504400e-09,5.787348e-07
1.504600e-09,5.650421e-07
1.504800e-09,5.268403e-07
1.505000e-09,4.655966e-07
1.505200e-09,3.855133e-07
1.505400e-09,2.929576e-07
1.505600e-09,1.955736e-07
1.505800e-09,1.012001e-07
1.506000e-09,1.675232e-08
1.506200e-09,-5.276327e-08
1.506400e-09,-1.049512e-07
1.506600e-09,-1.403406e-07
1.506800e-09,-1.622637e-07
1.507000e-09,-1.763187e-07
1.507200e-09,-1.895047e-07
1.507400e-09,-2.091669e-07
1.507600e-09,-2.419239e-07
1.507800e-09,-2.927522e-07
1.508000e-09,-3.643764e-07
1.508200e-09,-4.570628e-07
1.508400e-09,-5.688501e-07
1.508600e-09,-6.961724e-07
1.508800e-09,-8.347696e-07
1.509000e-09,-9.807248e-07
1.509200e-09,-1.131449e-06
1.509400e-09,-1.286437e-06
1.509600e-09,-1.447672e-06
1.509800e-09,-1.619590e-06
1.510000e-09,-1.808620e-06
1.510200e-09,-2.022359e-06
1.510400e-09,-2.268499e-06
1.510600e-09,-2.553629e-06
1.510800e-09,-2.882032e-06
1.511000e-09,-3.254538e-06
1.511200e-09,-3.667429e-06
1.511400e-09,-4.111351e-06
1.511600e-09,-4.570184e-06
1.511800e-09,-5.019974e-06
1.512000e-09,-5.428219e-06
1.512200e-09,-5.754156e-06
1.512400e-09,-5.950746e-06
1.512600e-09,-5.968823e-06
1.512800e-09,-5.763045e-06
1.513000e-09,-5.298345e-06
1.513200e-09,-4.554989e-06
1.513400e-09,-3.530589e-06
1.513600e-09,-2.238430e-06
1.513800e-09,-7.027956e-07
1.514000e-09,1.046783e-06
1.514200e-09,2.979915e-06
1.514400e-09,5.066072e-06
1.514600e-09,7.270243e-06
1.514800e-09,9.543626e-06
1.515000e-09,1.181168e-05
1.515200e-09,1.396463e-05
1.515400e-09,1.585776e-05
1.515600e-09,1.732749e-05
1.515800e-09,1.822333e-05
1.516000e-09,1.844665e-05
1.516200e-09,1.798240e-05
1.516400e-09,1.691102e-05
1.516600e-09,1.539597e-05
1.516800e-09,1.365079e-05
1.517000e-09,1.189692e-05
1.517200e-09,1.032539e-05
1.517400e-09,9.072769e-06
1.517600e-09,8.214747e-06
1.517800e-09,7.774664e-06
1.518000e-09,7.739999e-06
1.518200e-09,8.079077e-06
1.518400e-09,8.752036e-06
1.518600e-09,9.713194e-06
1.518800e-09,1.090547e-05
1.519000e-09,1.225078e-05
1.519200e-09,1.364268e-05
1.519400e-09,1.494797e-05
1.519600e-09,1.602142e-05
1.519800e-09,1.673186e-05
1.520000e-09,1.699208e-05
1.520200e-09,1.678153e-05
1.520400e-09,1.615321e-05
1.520600e-09,1.522216e-05
1.520800e-09,1.413980e-05
1.521000e-09,1.306312e-05
1.521200e-09,1.212799e-05
1.521400e-09,1.143296e-05
1.521600e-09,1.103460e-05
1.521800e-09,1.095144e-05
1.522000e-09,1.117165e-05
1.522200e-09,1.165991e-05
1.522400e-09,1.236132e-05
1.522600e-09,1.320255e-05
1.522800e-09,1.409340e-05
1.523000e-09,1.493227e-05
1.523200e-09,1.561772e-05
1.523400e-09,1.606507e-05
1.523600e-09,1.622302e-05
1.523800e-09,1.608468e-05
1.524000e-09,1.568869e-05
1.524200e-09,1.511003e-05
1.524400e-09,1.444378e-05
1.524600e-09,1.378707e-05
1.524800e-09,1.322438e-05
1.525000e-09,1.281863e-05
1.525200e-09,1.260830e-05
1.525400e-09,1.260823e-05
1.525600e-09,1.281173e-05
1.525800e-09,1.319214e-05
1.526000e-09,1.370392e-05
1.526200e-09,1.428476e-05
1.526400e-09,1.486078e-05
1.526600e-09,1.535576e-05
1.526800e-09,1.570329e-05
1.527000e-09,1.585898e-05
1.527200e-09,1.580885e-05
1.527400e-09,1.557142e-05
1.527600e-09,1.519291e-05
1.527800e-09,1.473740e-05
1.528000e-09,1.427493e-05
1.528200e-09,1.387061e-05
1.528400e-09,1.357660e-05
1.528600e-09,1.342737e-05
1.528800e-09,1.343766e-05
1.529000e-09,1.360214e-05
1.529200e-09,1.389632e-05
1.529400e-09,1.427884e-05
1.529600e-09,1.469598e-05
1.529800e-09,1.508858e-05
1.530000e-09,1.540101e-05
1.530200e-09,1.559054e-05
1.530400e-09,1.563469e-05
1.530600e-09,1.553473e-05
1.530800e-09,1.531443e-05
1.531000e-09,1.501456e-05
1.531200e-09,1.468488e-05
1.531400e-09,1.437564e-05
1.531600e-09,1.413037e-05
1.531800e-09,1.398077e-05
1.532000e-09,1.394383e-05
1.532200e-09,1.402089e-05
1.532400e-09,1.419809e-05
1.532600e-09,1.444838e-05
1.532800e-09,1.473492e-05
1.533000e-09,1.501615e-05
1.533200e-09,1.525197e-05
1.533400e-09,1.541013e-05
1.533600e-09,1.547146e-05
1.533800e-09,1.543275e-05
1.534000e-09,1.530656e-05
1.534200e-09,1.511823e-05
1.534400e-09,1.490095e-05
1.534600e-09,1.469002e-05
1.534800e-09,1.451763e-05
1.535000e-09,1.440875e-05
1.535200e-09,1.437840e-05
1.535400e-09,1.443042e-05
1.535600e-09,1.455733e-05
1.535800e-09,1.474159e-05
1.536000e-09,1.495789e-05
1.536200e-09,1.517667e-05
1.536400e-09,1.536838e-05
1.536600e-09,1.550792e-05
1.536800e-09,1.557835e-05
1.537000e-09,1.557323e-05
1.537200e-09,1.549700e-05
1.537400e-09,1.536359e-05
1.537600e-09,1.519365e-05
1.537800e-09,1.501113e-05
1.538000e-09,1.483984e-05
1.538200e-09,1.470042e-05
1.538400e-09,1.460805e-05
1.538600e-09,1.457088e-05
1.538800e-09,1.458920e-05
1.539000e-09,1.465556e-05
1.539200e-09,1.475575e-05
1.539400e-09,1.487086e-05
1.539600e-09,1.498011e-05
1.539800e-09,1.506412e-05
1.540000e-09,1.510803e-05
1.540200e-09,1.510385e-05
1.540400e-09,1.505166e-05
1.540600e-09,1.495939e-05
1.540800e-09,1.484137e-05
1.541000e-09,1.471594e-05
1.541200e-09,1.460260e-05
1.541400e-09,1.451894e-05
1.541600e-09,1.447808e-05
1.541800e-09,1.448657e-05
1.542000e-09,1.454329e-05
1.542200e-09,1.463948e-05
1.542400e-09,1.475992e-05
1.542600e-09,1.488532e-05
1.542800e-09,1.499536e-05
1.543000e-09,1.507210e-05
1.543200e-09,1.510295e-05
1.543400e-09,1.508270e-05
1.543600e-09,1.501426e-05
1.543800e-09,1.490791e-05
1.544000e-09,1.477940e-05
1.544200e-09,1.464712e-05
1.544400e-09,1.452905e-05
1.544600e-09,1.443988e-05
1.544800e-09,1.438880e-05
1.545000e-09,1.437830e-05
1.545200e-09,1.440408e-05
1.545400e-09,1.445604e-05
1.545600e-09,1.452026e-05
1.545800e-09,1.458155e-05
1.546000e-09,1.462614e-05
1.546200e-09,1.464407e-05
1.546400e-09,1.463085e-05
1.546600e-09,1.458801e-05
1.546800e-09,1.452262e-05
1.547000e-09,1.444573e-05
1.547200e-09,1.437022e-05
1.547400e-09,1.430834e-05
1.547600e-09,1.426957e-05
1.547800e-09,1.425891e-05
1.548000e-09,1.427605e-05
1.548200e-09,1.431548e-05
1.548400e-09,1.436743e-05
1.548600e-09,1.441943e-05
1.548800e-09,1.445846e-05
1.549000e-09,1.447298e-05
1.549200e-09,1.445495e-05
1.549400e-09,1.440112e-05
1.549600e-09,1.431368e-05
1.549800e-09,1.420005e-05
1.550000e-09,1.407183e-05
1.550200e-09,1.394313e-05
1.550400e-09,1.382850e-05
1.550600e-09,1.374084e-05
1.550800e-09,1.368952e-05
1.551000e-09,1.367897e-05
1.551200e-09,1.370804e-05
1.551400e-09,1.377006e-05
1.551600e-09,1.385367e-05
1.551800e-09,1.394428e-05
1.552000e-09,1.402600e-05
1.552200e-09,1.408370e-05
1.552400e-09,1.410500e-05
1.552600e-09,1.408190e-05
1.552800e-09,1.401180e-05
1.553000e-09,1.389778e-05
1.553200e-09,1.374816e-05
1.553400e-09,1.357535e-05
1.553600e-09,1.339420e-05
1.553800e-09,1.322006e-05
1.554000e-09,1.306688e-05
1.554200e-09,1.294545e-05
1.554400e-09,1.286225e-05
1.554600e-09,1.281874e-05
1.554800e-09,1.281145e-05
1.555000e-09,1.283262e-05
1.555200e-09,1.287135e-05
1.555400e-09,1.291517e-05
1.555600e-09,1.295160e-05
1.555800e-09,1.296967e-05
1.556000e-09,1.296112e-05
1.556200e-09,1.292110e-05
1.556400e-09,1.284838e-05
1.556600e-09,1.274503e-05
1.556800e-09,1.261570e-05
1.557000e-09,1.246659e-05
1.557200e-09,1.230437e-05
1.557400e-09,1.213506e-05
1.557600e-09,1.196330e-05
1.557800e-09,1.179178e-05
1.558000e-09,1.162115e-05
1.558200e-09,1.145022e-05
1.558400e-09,1.127651e-05
1.558600e-09,1.109689e-05
1.558800e-09,1.090832e-05
1.559000e-09,1.070844e-05
1.559200e-09,1.049596e-05
1.559400e-09,1.027077e-05
1.559600e-09,1.003381e-05
1.559800e-09,9.786617e-06
1.560000e-09,9.530807e-06
1.560200e-09,9.267443e-06
1.560400e-09,8.996489e-06
1.560600e-09,8.716408e-06
1.560800e-09,8.423979e-06
1.561000e-09,8.114358e-06
1.561200e-09,7.781374e-06
1.561400e-09,7.417995e-06
1.561600e-09,7.016904e-06
1.561800e-09,6.571050e-06
1.562000e-09,6.074113e-06
1.562200e-09,5.520760e-06
1.562400e-09,4.906685e-06
1.562600e-09,4.228408e-06
1.562800e-09,3.482885e-06
1.563000e-09,2.667029e-06
1.563200e-09,1.777253e-06
1.563400e-09,8.091543e-07
1.563600e-09,-2.425187e-07
1.563800e-09,-1.383513e-06
1.564000e-09,-2.619243e-06
1.564200e-09,-3.953417e-06
1.564400e-09,-5.386109e-06
1.564600e-09,-6.911330e-06
1.564800e-09,-8.514292e-06
1.565000e-09,-1.016873e-05
1.565200e-09,-1.183495e-05
1.565400e-09,-1.345940e-05
1.565600e-09,-1.497682e-05
1.565800e-09,-1.631539e-05
1.566000e-09,-1.740501e-05
1.566200e-09,-1.818748e-05
1.566400e-09,-1.862641e-05
1.566600e-09,-1.871458e-05
1.566800e-09,-1.847670e-05
1.567000e-09,-1.796688e-05
1.567200e-09,-1.726144e-05
1.567400e-09,-1.644908e-05
1.567600e-09,-1.562054e-05
1.567800e-09,-1.485978e-05
1.568000e-09,-1.423792e-05
1.568200e-09,-1.380989e-05
1.568400e-09,-1.361342e-05
1.568600e-09,-1.366921e-05
1.568800e-09,-1.398146e-05
1.569000e-09,-1.453798e-05
1.569200e-09,-1.530985e-05
1.569400e-09,-1.625101e-05
1.569600e-09,-1.729870e-05
1.569800e-09,-1.837597e-05
1.570000e-09,-1.939720e-05
1.570200e-09,-2.027682e-05
1.570400e-09,-2.094029e-05
1.570600e-09,-2.133520e-05
1.570800e-09,-2.143984e-05
1.571000e-09,-2.126696e-05
1.571200e-09,-2.086168e-05
1.571400e-09,-2.029416e-05
1.571600e-09,-1.964888e-05
1.571800e-09,-1.901303e-05
1.572000e-09,-1.846628e-05
1.572200e-09,-1.807307e-05
1.572400e-09,-1.787808e-05
1.572600e-09,-1.790404e-05
1.572800e-09,-1.815137e-05
1.573000e-09,-1.859888e-05
1.573200e-09,-1.920535e-05
1.573400e-09,-1.991243e-05
1.573600e-09,-2.064937e-05
1.573800e-09,-2.134018e-05
1.574000e-09,-2.191282e-05
1.574200e-09,-2.230934e-05
1.574400e-09,-2.249472e-05
1.574600e-09,-2.246257e-05
1.574800e-09,-2.223588e-05
1.575000e-09,-2.186285e-05
1.575200e-09,-2.140858e-05
1.575400e-09,-2.094487e-05
1.575600e-09,-2.053994e-05
1.575800e-09,-2.025000e-05
1.576000e-09,-2.011341e-05
1.576200e-09,-2.014774e-05
1.576400e-09,-2.034919e-05
1.576600e-09,-2.069410e-05
1.576800e-09,-2.114203e-05
1.577000e-09,-2.164049e-05
1.577200e-09,-2.213100e-05
1.577400e-09,-2.255646e-05
1.577600e-09,-2.286878e-05
1.577800e-09,-2.303590e-05
1.578000e-09,-2.304655e-05
1.578200e-09,-2.291187e-05
1.578400e-09,-2.266330e-05
1.578600e-09,-2.234722e-05
1.578800e-09,-2.201744e-05
1.579000e-09,-2.172700e-05
1.579200e-09,-2.152080e-05
1.579400e-09,-2.142992e-05
1.579600e-09,-2.146834e-05
1.579800e-09,-2.163209e-05
1.580000e-09,-2.190053e-05
1.580200e-09,-2.223959e-05
1.580400e-09,-2.260645e-05
1.580600e-09,-2.295519e-05
1.580800e-09,-2.324299e-05
1.581000e-09,-2.343591e-05
1.581200e-09,-2.351356e-05
1.581400e-09,-2.347193e-05
1.581600e-09,-2.332368e-05
1.581800e-09,-2.309599e-05
1.582000e-09,-2.282626e-05
1.582200e-09,-2.255654e-05
1.582400e-09,-2.232745e-05
1.582600e-09,-2.217280e-05
1.582800e-09,-2.211532e-05
1.583000e-09,-2.216420e-05
1.583200e-09,-2.231431e-05
1.583400e-09,-2.254735e-05
1.583600e-09,-2.283448e-05
1.583800e-09,-2.314023e-05
1.584000e-09,-2.342721e-05
1.584200e-09,-2.366102e-05
1.584400e-09,-2.381481e-05
1.584600e-09,-2.387271e-05
1.584800e-09,-2.383167e-05
1.585000e-09,-2.370141e-05
1.585200e-09,-2.350259e-05
1.585400e-09,-2.326340e-05
1.585600e-09,-2.301535e-05
1.585800e-09,-2.278873e-05
1.586000e-09,-2.260865e-05
1.586200e-09,-2.249186e-05
1.586400e-09,-2.244499e-05
1.586600e-09,-2.246411e-05
1.586800e-09,-2.253561e-05
1.587000e-09,-2.263835e-05
1.587200e-09,-2.274659e-05
1.587400e-09,-2.283344e-05
1.587600e-09,-2.287434e-05
1.587800e-09,-2.285002e-05
1.588000e-09,-2.274860e-05
1.588200e-09,-2.256652e-05
1.588400e-09,-2.230820e-05
1.588600e-09,-2.198456e-05
1.588800e-09,-2.161066e-05
1.589000e-09,-2.120298e-05
1.589200e-09,-2.077676e-05
1.589400e-09,-2.034386e-05
1.589600e-09,-1.991155e-05
1.589800e-09,-1.948240e-05
1.590000e-09,-1.905537e-05
1.590200e-09,-1.862780e-05
1.590400e-09,-1.819792e-05
1.590600e-09,-1.776729e-05
1.590800e-09,-1.734245e-05
1.591000e-09,-1.693561e-05
1.591200e-09,-1.656424e-05
1.591400e-09,-1.625020e-05
1.591600e-09,-1.601869e-05
1.591800e-09,-1.589740e-05
1.592000e-09,-1.591543e-05
1.592200e-09,-1.610209e-05
1.592400e-09,-1.648490e-05
1.592600e-09,-1.708738e-05
1.592800e-09,-1.792651e-05
1.593000e-09,-1.901063e-05
1.593200e-09,-2.033767e-05
1.593400e-09,-2.189383e-05
1.593600e-09,-2.365224e-05
1.593800e-09,-2.557159e-05
1.594000e-09,-2.759511e-05
1.594200e-09,-2.965120e-05
1.594400e-09,-3.165671e-05
1.594600e-09,-3.352347e-05
1.594800e-09,-3.516692e-05
1.595000e-09,-3.651431e-05
1.595200e-09,-3.751083e-05
1.595400e-09,-3.812260e-05
1.595600e-09,-3.833768e-05
1.595800e-09,-3.816614e-05
1.596000e-09,-3.764028e-05
1.596200e-09,-3.681466e-05
1.596400e-09,-3.576472e-05
1.596600e-09,-3.458251e-05
1.596800e-09,-3.336897e-05
1.597000e-09,-3.222367e-05
1.597200e-09,-3.123451e-05
1.597400e-09,-3.046997e-05
1.597600e-09,-2.997542e-05
1.597800e-09,-2.977335e-05
1.598000e-09,-2.986588e-05
1.598200e-09,-3.023757e-05
1.598400e-09,-3.085711e-05
1.598600e-09,-3.167784e-05
1.598800e-09,-3.263825e-05
1.599000e-09,-3.366416e-05
1.599200e-09,-3.467366e-05
1.599400e-09,-3.558457e-05
1.599600e-09,-3.632286e-05
1.599800e-09,-3.683046e-05
1.600000e-09,-3.707137e-05
1.600200e-09,-3.703565e-05
1.600400e-09,-3.674150e-05
1.600600e-09,-3.623471e-05
1.600800e-09,-3.558491e-05
1.601000e-09,-3.487770e-05
1.601200e-09,-3.420355e-05
1.601400e-09,-3.364545e-05
1.601600e-09,-3.326832e-05
1.601800e-09,-3.311215e-05
1.602000e-09,-3.318934e-05
1.602200e-09,-3.348534e-05
1.602400e-09,-3.396146e-05
1.602600e-09,-3.455924e-05
1.602800e-09,-3.520672e-05
1.603000e-09,-3.582669e-05
1.603200e-09,-3.634623e-05
1.603400e-09,-3.670603e-05
1.603600e-09,-3.686805e-05
1.603800e-09,-3.682047e-05
1.604000e-09,-3.657969e-05
1.604200e-09,-3.618903e-05
1.604400e-09,-3.571373e-05
1.604600e-09,-3.523216e-05
1.604800e-09,-3.482386e-05
1.605000e-09,-3.455673e-05
1.605200e-09,-3.447596e-05
1.605400e-09,-3.459714e-05
1.605600e-09,-3.490442e-05
1.605800e-09,-3.535381e-05
1.606000e-09,-3.588037e-05
1.606200e-09,-3.640850e-05
1.606400e-09,-3.686354e-05
1.606600e-09,-3.718321e-05
1.606800e-09,-3.732698e-05
1.607000e-09,-3.728186e-05
1.607200e-09,-3.706419e-05
1.607400e-09,-3.671722e-05
1.607600e-09,-3.630507e-05
1.607800e-09,-3.590343e-05
1.608000e-09,-3.558784e-05
1.608200e-09,-3.542123e-05
1.608400e-09,-3.544269e-05
1.608600e-09,-3.566001e-05
1.608800e-09,-3.604751e-05
1.609000e-09,-3.654986e-05
1.609200e-09,-3.709129e-05
1.609400e-09,-3.758856e-05
1.609600e-09,-3.796541e-05
1.609800e-09,-3.816569e-05
1.610000e-09,-3.816299e-05
1.610200e-09,-3.796494e-05
1.610400e-09,-3.761188e-05
1.610600e-09,-3.717048e-05
1.610800e-09,-3.672332e-05
1.611000e-09,-3.635609e-05
1.611200e-09,-3.614400e-05
1.611400e-09,-3.613940e-05
1.611600e-09,-3.636242e-05
1.611800e-09,-3.679662e-05
1.612000e-09,-3.739062e-05
1.612200e-09,-3.806589e-05
1.612400e-09,-3.872974e-05
1.612600e-09,-3.929121e-05
1.612800e-09,-3.967688e-05
1.613000e-09,-3.984344e-05
1.613200e-09,-3.978469e-05
1.613400e-09,-3.953164e-05
1.613600e-09,-3.914619e-05
1.613800e-09,-3.870970e-05
1.614000e-09,-3.830889e-05
1.614200e-09,-3.802139e-05
1.614400e-09,-3.790326e-05
1.614600e-09,-3.798040e-05
1.614800e-09,-3.824511e-05
1.615000e-09,-3.865828e-05
1.615200e-09,-3.915697e-05
1.615400e-09,-3.966606e-05
1.615600e-09,-4.011201e-05
1.615800e-09,-4.043607e-05
1.616000e-09,-4.060447e-05
1.616200e-09,-4.061348e-05
1.616400e-09,-4.048864e-05
1.616600e-09,-4.027838e-05
1.616800e-09,-4.004355e-05
1.617000e-09,-3.984512e-05
1.617200e-09,-3.973234e-05
1.617400e-09,-3.973366e-05
1.617600e-09,-3.985187e-05
1.617800e-09,-4.006422e-05
1.618000e-09,-4.032749e-05
1.618200e-09,-4.058692e-05
1.618400e-09,-4.078723e-05
1.618600e-09,-4.088361e-05
1.618800e-09,-4.085050e-05
1.619000e-09,-4.068643e-05
1.619200e-09,-4.041422e-05
1.619400e-09,-4.007662e-05
1.619600e-09,-3.972859e-05
1.619800e-09,-3.942762e-05
1.620000e-09,-3.922413e-05
1.620200e-09,-3.915334e-05
1.620400e-09,-3.922972e-05
1.620600e-09,-3.944494e-05
1.620800e-09,-3.976921e-05
1.621000e-09,-4.015588e-05
1.621200e-09,-4.054869e-05
1.621400e-09,-4.089036e-05
1.621600e-09,-4.113150e-05
1.621800e-09,-4.123806e-05
1.622000e-09,-4.119623e-05
1.622200e-09,-4.101381e-05
1.622400e-09,-4.071795e-05
1.622600e-09,-4.034989e-05
1.622800e-09,-3.995787e-05
1.623000e-09,-3.958972e-05
1.623200e-09,-3.928645e-05
1.623400e-09,-3.907774e-05
1.623600e-09,-3.897975e-05
1.623800e-09,-3.899484e-05
1.624000e-09,-3.911290e-05
1.624200e-09,-3.931354e-05
1.624400e-09,-3.956879e-05
1.624600e-09,-3.984601e-05
1.624800e-09,-4.011096e-05
1.625000e-09,-4.033101e-05
1.625200e-09,-4.047837e-05
1.625400e-09,-4.053300e-05
1.625600e-09,-4.048476e-05
1.625800e-09,-4.033460e-05
1.626000e-09,-4.009434e-05
1.626200e-09,-3.978526e-05
1.626400e-09,-3.943566e-05
1.626600e-09,-3.907787e-05
1.626800e-09,-3.874491e-05
1.627000e-09,-3.846734e-05
1.627200e-09,-3.827021e-05
1.627400e-09,-3.817043e-05
1.627600e-09,-3.817454e-05
1.627800e-09,-3.827734e-05
1.628000e-09,-3.846154e-05
1.628200e-09,-3.869884e-05
1.628400e-09,-3.895275e-05
1.628600e-09,-3.918279e-05
1.628800e-09,-3.934980e-05
1.629000e-09,-3.942153e-05
1.629200e-09,-3.937731e-05
1.629400e-09,-3.921118e-05
1.629600e-09,-3.893269e-05
1.629800e-09,-3.856531e-05
1.630000e-09,-3.814281e-05
1.630200e-09,-3.770443e-05
1.630400e-09,-3.728952e-05
1.630600e-09,-3.693265e-05
1.630800e-09,-3.665973e-05
1.631000e-09,-3.648552e-05
1.631200e-09,-3.641260e-05
1.631400e-09,-3.643181e-05
1.631600e-09,-3.652387e-05
1.631800e-09,-3.666194e-05
1.632000e-09,-3.681484e-05
1.632200e-09,-3.695060e-05
1.632400e-09,-3.703990e-05
1.632600e-09,-3.705910e-05
1.632800e-09,-3.699250e-05
1.633000e-09,-3.683346e-05
1.633200e-09,-3.658442e-05
1.633400e-09,-3.625584e-05
1.633600e-09,-3.586430e-05
1.633800e-09,-3.543015e-05
1.634000e-09,-3.497508e-05
1.634200e-09,-3.452005e-05
1.634400e-09,-3.408351e-05
1.634600e-09,-3.368030e-05
1.634800e-09,-3.332096e-05
1.635000e-09,-3.301134e-05
1.635200e-09,-3.275266e-05
1.635400e-09,-3.254158e-05
1.635600e-09,-3.237062e-05
1.635800e-09,-3.222871e-05
1.636000e-09,-3.210201e-05
1.636200e-09,-3.197492e-05
1.636400e-09,-3.183127e-05
1.636600e-09,-3.165562e-05
1.636800e-09,-3.143437e-05
1.637000e-09,-3.115679e-05
1.637200e-09,-3.081559e-05
1.637400e-09,-3.040712e-05
1.637600e-09,-2.993117e-05
1.637800e-09,-2.939028e-05
1.638000e-09,-2.878898e-05
1.638200e-09,-2.813275e-05
1.638400e-09,-2.742709e-05
1.638600e-09,-2.667677e-05
1.638800e-09,-2.588533e-05
1.639000e-09,-2.505490e-05
1.639200e-09,-2.418637e-05
1.639400e-09,-2.327973e-05
1.639600e-09,-2.233470e-05
1.639800e-09,-2.135140e-05
1.640000e-09,-2.033097e-05
1.640200e-09,-1.927619e-05
1.640400e-09,-1.819191e-05
1.640600e-09,-1.708536e-05
1.640800e-09,-1.596634e-05
1.641000e-09,-1.484721e-05
1.641200e-09,-1.374277e-05
1.641400e-09,-1.266993e-05
1.641600e-09,-1.164723e-05
1.641800e-09,-1.069411e-05
1.642000e-09,-9.829921e-06
1.642200e-09,-9.072809e-06
1.642400e-09,-8.438422e-06
1.642600e-09,-7.938599e-06
1.642800e-09,-7.580158e-06
1.643000e-09,-7.363888e-06
1.643200e-09,-7.283894e-06
1.643400e-09,-7.327364e-06
1.643600e-09,-7.474847e-06
1.643800e-09,-7.701058e-06
1.644000e-09,-7.976182e-06
1.644200e-09,-8.267595e-06
1.644400e-09,-8.541884e-06
1.644600e-09,-8.767020e-06
1.644800e-09,-8.914528e-06
1.645000e-09,-8.961519e-06
1.645200e-09,-8.892456e-06
1.645400e-09,-8.700524e-06
1.645600e-09,-8.388492e-06
1.645800e-09,-7.968938e-06
1.646000e-09,-7.463744e-06
1.646200e-09,-6.902771e-06
1.646400e-09,-6.321723e-06
1.646600e-09,-5.759266e-06
1.646800e-09,-5.253624e-06
1.647000e-09,-4.838937e-06
1.647200e-09,-4.541801e-06
1.647400e-09,-4.378389e-06
1.647600e-09,-4.352533e-06
1.647800e-09,-4.455041e-06
1.648000e-09,-4.664382e-06
1.648200e-09,-4.948721e-06
1.648400e-09,-5.269110e-06
1.648600e-09,-5.583482e-06
1.648800e-09,-5.851019e-06
1.649000e-09,-6.036381e-06
1.649200e-09,-6.113372e-06
1.649400e-09,-6.067694e-06
1.649600e-09,-5.898521e-06
1.649800e-09,-5.618742e-06
